Project,Package,Class,Smell,Description,File
jsoup,org.jsoup.internal,QuietAppendable.Action,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/internal/QuietAppendable.java
jsoup,org.jsoup.internal,QuietAppendable.StringBuilderAppendable,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: sb,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/internal/QuietAppendable.java
jsoup,org.jsoup.internal,QuietAppendable.StringBuilderAppendable,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/internal/QuietAppendable.java
jsoup,org.jsoup.internal,Normalizer,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: Tag; ParseSettings; Normalizer; OutputSettings; Entities; Parser; TreeBuilder; CharacterReader; TokeniserState; Tokeniser; Token; Attributes; Attribute; AttributeUtil; Document; Connection; Evaluator; Element; NodeUtils; Node; NodeVisitor; NodeTraversor; Elements; Selector; Collector; TokenQueue; QueryParser; StructuralEvaluator; LeafNode; LeafNode.TrackedValue; Range; Range.AttributeRange; Range.Spans; CombiningEvaluator; NodeEvaluator; NodeFilter; Printer; TextNode; W3CDom; DocumentType; W3CDom.W3CBuilder; NodeIterator; DataNode; Comment; XmlDeclaration; CDataNode; Jsoup; HttpConnection; HttpConnection.Request; DataUtil; StreamParser; StreamParser.ElementIterator; DataUtil.CharsetDoc; HttpConnection.Response; Safelist; SafelistConfig; TagName; AttributeKey; Cleaner; Cleaner.CleaningVisitor; Cleaner.ElementMeta; DocumentForms; FormElement; DocumentMetaCharset; Token.Character; TagSet; NodeInternals; HtmlTreeBuilder; HtmlTreeBuilderState; HtmlTreeBuilderStateHeadHandlers; HtmlTreeBuilderStateHelper; HtmlTreeBuilderStateInBodyHandler; HtmlTreeBuilderStateTableHandlers; HtmlTreeBuilderStateSelectHandler; HtmlTreeBuilderStateForeignContentHandler; XmlTreeBuilder,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/internal/Normalizer.java
jsoup,org.jsoup.internal,ControllableInputStreamTest.CountingInputStream,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: count,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/test/java/org/jsoup/internal/ControllableInputStreamTest.java
jsoup,org.jsoup.safety,SafelistConfig,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: Tag; ParseSettings; Normalizer; OutputSettings; Entities; Parser; TreeBuilder; CharacterReader; TokeniserState; Tokeniser; Token; Attributes; Attribute; AttributeUtil; Document; Connection; Evaluator; Element; NodeUtils; Node; NodeVisitor; NodeTraversor; Elements; Selector; Collector; TokenQueue; QueryParser; StructuralEvaluator; LeafNode; LeafNode.TrackedValue; Range; Range.AttributeRange; Range.Spans; CombiningEvaluator; NodeEvaluator; NodeFilter; Printer; TextNode; W3CDom; DocumentType; W3CDom.W3CBuilder; NodeIterator; DataNode; Comment; XmlDeclaration; CDataNode; Jsoup; HttpConnection; HttpConnection.Request; DataUtil; StreamParser; StreamParser.ElementIterator; DataUtil.CharsetDoc; HttpConnection.Response; Safelist; SafelistConfig; TagName; AttributeKey; Cleaner; Cleaner.CleaningVisitor; Cleaner.ElementMeta; DocumentForms; FormElement; DocumentMetaCharset; Token.Character; TagSet; NodeInternals; HtmlTreeBuilder; HtmlTreeBuilderState; HtmlTreeBuilderStateHeadHandlers; HtmlTreeBuilderStateHelper; HtmlTreeBuilderStateInBodyHandler; HtmlTreeBuilderStateTableHandlers; HtmlTreeBuilderStateSelectHandler; HtmlTreeBuilderStateForeignContentHandler; XmlTreeBuilder,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/safety/SafelistConfig.java
jsoup,org.jsoup.safety,Cleaner,Feature Envy,The tool detected a instance of this smell because createSafeElement is more interested in members of the type: Safelist,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/safety/Cleaner.java
jsoup,org.jsoup.safety,Cleaner.CleaningVisitor,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: numDiscarded; root; destination,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/safety/Cleaner.java
jsoup,org.jsoup.safety,Cleaner.ElementMeta,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: el; numAttribsDiscarded,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/safety/Cleaner.java
jsoup,org.jsoup.nodes,Attribute,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: Tag; ParseSettings; Normalizer; OutputSettings; Entities; Parser; TreeBuilder; CharacterReader; TokeniserState; Tokeniser; Token; Attributes; Attribute; AttributeUtil; Document; Connection; Evaluator; Element; NodeUtils; Node; NodeVisitor; NodeTraversor; Elements; Selector; Collector; TokenQueue; QueryParser; StructuralEvaluator; LeafNode; LeafNode.TrackedValue; Range; Range.AttributeRange; Range.Spans; CombiningEvaluator; NodeEvaluator; NodeFilter; Printer; TextNode; W3CDom; DocumentType; W3CDom.W3CBuilder; NodeIterator; DataNode; Comment; XmlDeclaration; CDataNode; Jsoup; HttpConnection; HttpConnection.Request; DataUtil; StreamParser; StreamParser.ElementIterator; DataUtil.CharsetDoc; HttpConnection.Response; Safelist; SafelistConfig; TagName; AttributeKey; Cleaner; Cleaner.CleaningVisitor; Cleaner.ElementMeta; DocumentForms; FormElement; DocumentMetaCharset; Token.Character; TagSet; NodeInternals; HtmlTreeBuilder; HtmlTreeBuilderState; HtmlTreeBuilderStateHeadHandlers; HtmlTreeBuilderStateHelper; HtmlTreeBuilderStateInBodyHandler; HtmlTreeBuilderStateTableHandlers; HtmlTreeBuilderStateSelectHandler; HtmlTreeBuilderStateForeignContentHandler; XmlTreeBuilder,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Attribute.java
jsoup,org.jsoup.nodes,Attributes,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 33 public methods,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Attributes.java
jsoup,org.jsoup.nodes,Attributes.Dataset,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: attributes; attrIter; attr,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Attributes.java
jsoup,org.jsoup.nodes,Attributes.Dataset,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Attributes.java
jsoup,org.jsoup.nodes,Attributes.EntrySet,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: ,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Attributes.java
jsoup,org.jsoup.nodes,Attributes.EntrySet,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Attributes.java
jsoup,org.jsoup.nodes,Attributes.DatasetIterator,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: attrIter; attr,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Attributes.java
jsoup,org.jsoup.nodes,Attributes.DatasetIterator,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Attributes.java
jsoup,org.jsoup.nodes,OutputSettings.Syntax,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: ,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/OutputSettings.java
jsoup,org.jsoup.nodes,EntitiesData,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: xmlPoints; basePoints; fullPoints,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/EntitiesData.java
jsoup,org.jsoup.nodes,LeafNode,Missing Hierarchy,The tool detected the smell because a set of type checks are performed to explicitly manage variation in behavior where a hierarchy could have been formed consisting of these participating types. The participating types that were checked are: Attributes; LeafNode.TrackedValue in method coreValue,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/LeafNode.java
jsoup,org.jsoup.nodes,LeafNode.TrackedValue,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: coreValue; spans,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/LeafNode.java
jsoup,org.jsoup.nodes,DocumentType,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: PUBLIC_KEY; SYSTEM_KEY; NameKey; PubSysKey; PublicId; SystemId; InternalSubsetKey,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/DocumentType.java
jsoup,org.jsoup.nodes,DocumentType,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): LeafNode,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/DocumentType.java
jsoup,org.jsoup.nodes,Range.Position,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: pos; lineNumber; columnNumber,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Range.java
jsoup,org.jsoup.nodes,Range.AttributeRange,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: UntrackedAttr; lineMap; nameStartPos; nameEndPos; valueStartPos; valueEndPos,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Range.java
jsoup,org.jsoup.nodes,Range.Spans,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: AttrRangeWidth; lineMap; nodeStartPos; nodeEndPos; endTagStartPos; endTagEndPos; attrRanges,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Range.java
jsoup,org.jsoup.nodes,Element,Feature Envy,The tool detected a instance of this smell because elementIs is more interested in members of the type: Tag,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Element.java
jsoup,org.jsoup.nodes,Element,Unexploited Encapsulation,The tool detected the smell because a set of type checks are performed while those types belong to the same hierarchy. The participating types that were checked are: DataNode; Comment; CDataNode in method data,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Element.java
jsoup,org.jsoup.nodes,Element,Cyclic Hierarchy,The tool detected the smell in this class because the class depends on one of its subclasses (creating cycle in the hierarchy). The class is dependent on the following subclass: Document,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Element.java
jsoup,org.jsoup.nodes,Element,Missing Hierarchy,The tool detected the smell because a set of type checks are performed to explicitly manage variation in behavior where a hierarchy could have been formed consisting of these participating types. The participating types that were checked are: DataNode; Comment; CDataNode in method data,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Element.java
jsoup,org.jsoup.nodes,Element,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 134 public methods,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Element.java
jsoup,org.jsoup.nodes,Element,Hub-like Modularization,The tool detected the smell in this class because this class has high number of incoming as well as outgoing dependencies. Incoming dependecies: HtmlToPlainText; SafelistConfig; Safelist; Cleaner; Cleaner.CleaningVisitor; Cleaner.ElementMeta; SafelistTest; CleanerTest; DocumentMetaCharset; LeafNode; NodeInternals; Range; Document; NodeUtils; FormElement; Printer; Node; ElementTest; FormElementTest; NodeTest; NodeIteratorTest; DocumentTest; LeafNodeTest; TextNodeTest; AttributesTest; DataNodeTest; EntitiesTest; PrinterTest; ElementIT; W3CDom; W3CDom.W3CBuilder; W3CDomTest; Elements; Selector; Evaluator; Collector; StructuralEvaluator; NodeEvaluator; EvaluatorDebug; EvaluatorTest; SelectorTest; QueryParserTest; TraversorTest; XpathTest; ElementsTest; HtmlTreeBuilderStateHeadHandlers; Parser; StreamParser; StreamParser.ElementIterator; HtmlTreeBuilderStateHelper; HtmlTreeBuilderState; TreeBuilder; HtmlTreeBuilderStateForeignContentHandler; HtmlTreeBuilder; HtmlTreeBuilderStateInBodyHandler; XmlTreeBuilder; ParserIT; PositionTest; XmlTreeBuilderTest; HtmlParserTest; HtmlTreeBuilderTest; TokeniserTest; TokeniserStateTest; TagSetTest; AttributeParseTest; StreamParserTest; ParseTest; ConnectTest; ConnectIT; ProxyTest. Outgoing dependencies: Element.NodeList; Tag; Attributes; Validate; StringUtil; Parser; NodeUtils; Attribute; Elements; Node; Selector; Evaluator; Collector; Nodes; TextNode; Document; TokenQueue; Normalizer; Regex; DataNode; Comment; CDataNode; Range; QuietAppendable; OutputSettings; Printer; NodeVisitor; NodeFilter; ParseSettings,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Element.java
jsoup,org.jsoup.nodes,Element.TextAccumulator,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: accum,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Element.java
jsoup,org.jsoup.nodes,Element.TextAccumulator,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Element.java
jsoup,org.jsoup.nodes,Element.NodeList,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: validChildren,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Element.java
jsoup,org.jsoup.nodes,PseudoTextElement,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/PseudoTextElement.java
jsoup,org.jsoup.nodes,PseudoTextElement,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): Element,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/PseudoTextElement.java
jsoup,org.jsoup.nodes,Document,Feature Envy,The tool detected a instance of this smell because createElement is more interested in members of the type: Parser,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Document.java
jsoup,org.jsoup.nodes,Document,Unexploited Encapsulation,The tool detected the smell because a set of type checks are performed while those types belong to the same hierarchy. The participating types that were checked are: DocumentType; LeafNode in method documentType,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Document.java
jsoup,org.jsoup.nodes,Document,Missing Hierarchy,The tool detected the smell because a set of type checks are performed to explicitly manage variation in behavior where a hierarchy could have been formed consisting of these participating types. The participating types that were checked are: DocumentType; LeafNode in method documentType,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Document.java
jsoup,org.jsoup.nodes,Document,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 27 public methods,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Document.java
jsoup,org.jsoup.nodes,Document.OutputSettings,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Document.java
jsoup,org.jsoup.nodes,Document.OutputSettings,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: escapeMode; charset; prettyPrint; outline; indentAmount; maxPaddingWidth; syntax,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Document.java
jsoup,org.jsoup.nodes,Document.Syntax,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: ,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Document.java
jsoup,org.jsoup.nodes,Document.QuirksMode,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: ,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Document.java
jsoup,org.jsoup.nodes,DataNode,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): LeafNode,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/DataNode.java
jsoup,org.jsoup.nodes,Printer.Pretty,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: preserveWhitespace; maxScan,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Printer.java
jsoup,org.jsoup.nodes,Printer.Pretty,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Printer.java
jsoup,org.jsoup.nodes,Printer.Outline,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: ,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Printer.java
jsoup,org.jsoup.nodes,Printer.Outline,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Printer.java
jsoup,org.jsoup.nodes,Entities.EscapeMode,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: nameKeys; codeVals; codeKeys; nameVals,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Entities.java
jsoup,org.jsoup.nodes,Entities.CoreCharset,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: ,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Entities.java
jsoup,org.jsoup.nodes,XmlDeclaration,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): LeafNode,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/XmlDeclaration.java
jsoup,org.jsoup.nodes,TextNode,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): LeafNode,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/TextNode.java
jsoup,org.jsoup.nodes,Comment,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): LeafNode,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Comment.java
jsoup,org.jsoup.nodes,Node,Unexploited Encapsulation,The tool detected the smell because a set of type checks are performed while those types belong to the same hierarchy. The participating types that were checked are: Element; Document in method doClone,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Node.java
jsoup,org.jsoup.nodes,Node,Cyclic Hierarchy,The tool detected the smell in this class because the class depends on one of its subclasses (creating cycle in the hierarchy). The class is dependent on the following subclass: Element,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Node.java
jsoup,org.jsoup.nodes,Node,Missing Hierarchy,The tool detected the smell because a set of type checks are performed to explicitly manage variation in behavior where a hierarchy could have been formed consisting of these participating types. The participating types that were checked are: Element; Document in method doClone,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Node.java
