project,smell,prompt_file,context_size,is_large
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_agent_VirtualMachine_UsingIStat.txt,21386,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_agent_VirtualMachine_UsingStat.txt,21385,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_agent_VirtualMachine_WindowsAttachLibrary.txt,42611,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_agent_VirtualMachine_WindowsLibrary.txt,42610,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_agent_builder_ResettableClassFileTransformer_Callback.txt,17241,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_agent_builder_ResettableClassFileTransformer_CreationAction.txt,30880,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_agent_builder_ResettableClassFileTransformer_Factory.txt,35416,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_agent_builder_ResettableClassFileTransformer_ForJava9CapableVm.txt,13250,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_agent_builder_ResettableClassFileTransformer_ForLegacyVm.txt,17243,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_agent_builder_ResettableClassFileTransformer_WithCallback.txt,35417,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_android_AndroidClassLoadingStrategy.txt,49941,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_android_AndroidClassLoadingStrategy_Conversion.txt,14038,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_android_AndroidClassLoadingStrategy_DexProcessor.txt,14039,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_android_AndroidClassLoadingStrategy_Disabled.txt,14037,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_android_AndroidClassLoadingStrategy_Dispatcher.txt,14038,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_android_AndroidClassLoadingStrategy_FileProcessor.txt,14038,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_android_AndroidClassLoadingStrategy_ForAndroidPVm.txt,7100,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_android_AndroidClassLoadingStrategy_ForApi26LevelCompatibleVm.txt,7102,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_android_AndroidClassLoadingStrategy_ForLegacyVm.txt,14039,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_android_AndroidClassLoadingStrategy_ForReadOnlyClassFile.txt,7101,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_android_AndroidClassLoadingStrategy_ForSdkCompiler.txt,7099,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_android_AndroidClassLoadingStrategy_Injecting.txt,7098,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_android_AndroidClassLoadingStrategy_Unavailable.txt,7098,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_android_AndroidClassLoadingStrategy_Wrapping.txt,7099,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_asm_AnnotationRemoval_AnnotationRemovingClassVisitor.txt,11970,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_asm_AnnotationRemoval_AnnotationRemovingFieldVisitor.txt,7683,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_asm_AnnotationRemoval_AnnotationRemovingMethodVisitor.txt,7683,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_asm_AsmVisitorWrapper_AbstractBase.txt,6188,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_asm_AsmVisitorWrapper_Compound.txt,32239,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_asm_AsmVisitorWrapper_Entry.txt,34221,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_asm_AsmVisitorWrapper_FieldVisitorWrapper.txt,10483,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_asm_AsmVisitorWrapper_MethodVisitorWrapper.txt,23414,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_asm_AsmVisitorWrapper_NoOp.txt,27700,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_asm_ClassVisitorFactory_ConstantTranslator.txt,50707,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_asm_ClassVisitorFactory_HandleTranslator.txt,66195,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_asm_ClassVisitorFactory_NullCheckedConstruction.txt,51807,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_asm_MemberAttributeExtension.txt,62269,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_asm_MemberAttributeExtension_AttributeAppendingMethodVisitor.txt,24540,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_asm_MemberAttributeExtension_FieldAttributeVisitor.txt,11306,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_asm_MemberAttributeExtension_ForField.txt,19834,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_asm_MemberAttributeExtension_ForMethod.txt,50285,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_asm_MemberRemoval_MemberRemovingClassVisitor.txt,9366,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_asm_MemberSubstitution_Compound.txt,77801,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_asm_MemberSubstitution_ForFirstBinding.txt,98990,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_asm_MemberSubstitution_ForMatchedByteCodeElement.txt,95490,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_asm_MemberSubstitution_LambdaMetaFactoryMatcher.txt,94453,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_asm_MemberSubstitution_LocalVariableTracingMethodVisitor.txt,74350,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_asm_MemberSubstitution_OfGivenField.txt,82089,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_asm_MemberSubstitution_OfGivenMethod.txt,93290,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_asm_MemberSubstitution_OfMatchedField.txt,79785,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_asm_MemberSubstitution_OfMatchedMethod.txt,93868,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_asm_MemberSubstitution_Read.txt,91921,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_asm_MemberSubstitution_Write.txt,95262,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_asm_ModifierAdjustment_Adjustment.txt,13141,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_asm_ModifierAdjustment_ModifierAdjustingClassVisitor.txt,80739,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_asm_TypeConstantAdjustment_TypeConstantDissolvingClassVisitor.txt,7491,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_asm_TypeConstantAdjustment_TypeConstantDissolvingMethodVisitor.txt,2587,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_asm_TypeReferenceAdjustment_TypeReferenceAnnotationVisitor.txt,5877,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_asm_TypeReferenceAdjustment_TypeReferenceClassVisitor.txt,74897,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_asm_TypeReferenceAdjustment_TypeReferenceFieldVisitor.txt,5877,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_asm_TypeReferenceAdjustment_TypeReferenceMethodVisitor.txt,5877,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_benchmark_ClassByExtensionBenchmark_ByteBuddyAccessInterceptor.txt,4996,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_benchmark_ClassByExtensionBenchmark_ByteBuddyPrefixInterceptor.txt,4996,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_benchmark_ClassByExtensionBenchmark_ByteBuddyProxyInterceptor.txt,4996,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_benchmark_StubInvocationBenchmark.txt,7236,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_benchmark_SuperClassInvocationBenchmark.txt,10155,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_benchmark_TrivialClassCreationBenchmark.txt,31185,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_benchmark_jmh_generated_ClassByExtensionBenchmark_baseline_jmhTest.txt,4341,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_benchmark_jmh_generated_ClassByExtensionBenchmark_benchmarkByteBuddySpecialized_jmhTest.txt,4453,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_benchmark_jmh_generated_ClassByExtensionBenchmark_benchmarkByteBuddyWithAccessorAndReusedDelegatorWithTypePool_jmhTest.txt,4677,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_benchmark_jmh_generated_ClassByExtensionBenchmark_benchmarkByteBuddyWithAccessorAndReusedDelegator_jmhTest.txt,4593,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_benchmark_jmh_generated_ClassByExtensionBenchmark_benchmarkByteBuddyWithAccessorWithTypePool_jmhTest.txt,4537,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_benchmark_jmh_generated_ClassByExtensionBenchmark_benchmarkByteBuddyWithAccessor_jmhTest.txt,4453,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_benchmark_jmh_generated_ClassByExtensionBenchmark_benchmarkByteBuddyWithPrefixAndReusedDelegatorWithTypePool_jmhTest.txt,4677,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_benchmark_jmh_generated_ClassByExtensionBenchmark_benchmarkByteBuddyWithPrefixAndReusedDelegator_jmhTest.txt,4593,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_benchmark_jmh_generated_ClassByExtensionBenchmark_benchmarkByteBuddyWithPrefixWithTypePool_jmhTest.txt,4537,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_benchmark_jmh_generated_ClassByExtensionBenchmark_benchmarkByteBuddyWithPrefix_jmhTest.txt,4453,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_benchmark_jmh_generated_ClassByExtensionBenchmark_benchmarkByteBuddyWithProxyAndReusedDelegatorWithTypePool_jmhTest.txt,4677,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_benchmark_jmh_generated_ClassByExtensionBenchmark_benchmarkByteBuddyWithProxyAndReusedDelegator_jmhTest.txt,4593,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_benchmark_jmh_generated_ClassByExtensionBenchmark_benchmarkByteBuddyWithProxyWithTypePool_jmhTest.txt,4537,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_benchmark_jmh_generated_ClassByExtensionBenchmark_benchmarkByteBuddyWithProxy_jmhTest.txt,4453,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_benchmark_jmh_generated_ClassByExtensionBenchmark_benchmarkCglib_jmhTest.txt,4397,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_benchmark_jmh_generated_ClassByExtensionBenchmark_benchmarkJavassist_jmhTest.txt,4425,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_benchmark_jmh_generated_ClassByExtensionBenchmark_jmhType.txt,69036,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_benchmark_jmh_generated_ClassByExtensionBenchmark_jmhType_B1.txt,1032,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_benchmark_jmh_generated_ClassByExtensionBenchmark_jmhType_B2.txt,549,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_benchmark_jmh_generated_ClassByExtensionBenchmark_jmhType_B3.txt,1021,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_benchmark_jmh_generated_ClassByImplementationBenchmark_baseline_jmhTest.txt,4341,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_benchmark_jmh_generated_ClassByImplementationBenchmark_benchmarkByteBuddyWithTypePool_jmhTest.txt,4481,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_benchmark_jmh_generated_ClassByImplementationBenchmark_benchmarkByteBuddy_jmhTest.txt,4397,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_benchmark_jmh_generated_ClassByImplementationBenchmark_benchmarkCglib_jmhTest.txt,4397,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_benchmark_jmh_generated_ClassByImplementationBenchmark_benchmarkJavassist_jmhTest.txt,4425,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_benchmark_jmh_generated_ClassByImplementationBenchmark_benchmarkJdkProxy_jmhTest.txt,4425,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_benchmark_jmh_generated_ClassByImplementationBenchmark_jmhType.txt,25346,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_benchmark_jmh_generated_ClassByImplementationBenchmark_jmhType_B1.txt,1032,
byte-buddy,Hublike Modularization,data/processed/prompts/hublike_modularization/byte-buddy/net_bytebuddy_benchmark_jmh_generated_ClassByImplementationBenchmark_jmhType_B2.txt,549,
