Project,Package,Class,Method,Smell,Description,Method start line no,File
jitwatch,(default package),DoesItVectorise,DoesItVectorise,Magic Number,The method contains a magic number: 1024,3,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/DoesItVectorise.java
jitwatch,(default package),DoesItVectorise,DoesItVectorise,Magic Number,The method contains a magic number: 1_000_000,3,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/DoesItVectorise.java
jitwatch,(default package),OSRTest,OSRTest,Magic Number,The method contains a magic number: 100_000,3,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/OSRTest.java
jitwatch,(default package),OSRTest,OSRTest,Magic Number,The method contains a magic number: 100_000,3,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/OSRTest.java
jitwatch,(default package),OSRTest,OSRTest,Magic Number,The method contains a magic number: 100_000,3,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/OSRTest.java
jitwatch,(default package),OSRTest,OSRTest,Magic Number,The method contains a magic number: 100_000,3,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/OSRTest.java
jitwatch,(default package),EscapeTestMultipleFields,run,Magic Number,The method contains a magic number: 100_000_000,22,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/EscapeTestMultipleFields.java
jitwatch,(default package),EscapeTestMultipleFields,run,Magic Number,The method contains a magic number: 0xABCD,22,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/EscapeTestMultipleFields.java
jitwatch,(default package),EscapeTestMultipleFields,run,Magic Number,The method contains a magic number: 0xABCD,22,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/EscapeTestMultipleFields.java
jitwatch,(default package),SafePointTest,SafePointTest,Magic Number,The method contains a magic number: 0xFEED,13,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/SafePointTest.java
jitwatch,(default package),SafePointTest,SafePointTest,Magic Number,The method contains a magic number: 5_000,13,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/SafePointTest.java
jitwatch,(default package),SafePointTest,incCounter,Magic Number,The method contains a magic number: 0xBEEF,33,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/SafePointTest.java
jitwatch,(default package),InliningChains,InliningChains,Magic Number,The method contains a magic number: 100_000,8,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/InliningChains.java
jitwatch,(default package),InliningChains,chainA2,Magic Number,The method contains a magic number: 2,26,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/InliningChains.java
jitwatch,(default package),InliningChains,chainA3,Magic Number,The method contains a magic number: 3,31,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/InliningChains.java
jitwatch,(default package),InliningChains,chainA4,Magic Number,The method contains a magic number: 4,36,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/InliningChains.java
jitwatch,(default package),InliningChains,chainB2,Magic Number,The method contains a magic number: 2,47,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/InliningChains.java
jitwatch,(default package),InliningChains,chainB3,Magic Number,The method contains a magic number: 3,52,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/InliningChains.java
jitwatch,(default package),InliningChains,bigMethod,Magic Number,The method contains a magic number: 2,57,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/InliningChains.java
jitwatch,(default package),InliningChains,bigMethod,Magic Number,The method contains a magic number: 3,57,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/InliningChains.java
jitwatch,(default package),InliningChains,bigMethod,Magic Number,The method contains a magic number: 4,57,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/InliningChains.java
jitwatch,(default package),InliningChains,bigMethod,Magic Number,The method contains a magic number: 5,57,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/InliningChains.java
jitwatch,(default package),InliningChains,bigMethod,Magic Number,The method contains a magic number: 6,57,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/InliningChains.java
jitwatch,(default package),InliningChains,bigMethod,Magic Number,The method contains a magic number: 7,57,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/InliningChains.java
jitwatch,(default package),InliningChains,bigMethod,Magic Number,The method contains a magic number: 7,57,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/InliningChains.java
jitwatch,(default package),InliningChains,bigMethod,Magic Number,The method contains a magic number: 6,57,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/InliningChains.java
jitwatch,(default package),InliningChains,bigMethod,Magic Number,The method contains a magic number: 5,57,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/InliningChains.java
jitwatch,(default package),InliningChains,bigMethod,Magic Number,The method contains a magic number: 4,57,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/InliningChains.java
jitwatch,(default package),InliningChains,bigMethod,Magic Number,The method contains a magic number: 3,57,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/InliningChains.java
jitwatch,(default package),InliningChains,bigMethod,Magic Number,The method contains a magic number: 2,57,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/InliningChains.java
jitwatch,(default package),InliningChains,bigMethod,Magic Number,The method contains a magic number: 2,57,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/InliningChains.java
jitwatch,(default package),InliningChains,bigMethod,Magic Number,The method contains a magic number: 2,57,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/InliningChains.java
jitwatch,(default package),InliningChains,bigMethod,Magic Number,The method contains a magic number: 2,57,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/InliningChains.java
jitwatch,(default package),InliningChains,bigMethod,Magic Number,The method contains a magic number: 2,57,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/InliningChains.java
jitwatch,(default package),InliningChains,bigMethod,Magic Number,The method contains a magic number: 2,57,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/InliningChains.java
jitwatch,(default package),InliningChains,bigMethod,Magic Number,The method contains a magic number: 2,57,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/InliningChains.java
jitwatch,(default package),InliningChains,bigMethod,Magic Number,The method contains a magic number: 2,57,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/InliningChains.java
jitwatch,(default package),StringBufferLockElision,StringBufferLockElision,Magic Number,The method contains a magic number: 500_000,3,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/StringBufferLockElision.java
jitwatch,(default package),CodeCacheBuster,t2,Magic Number,The method contains a magic number: 10,17,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t3,Magic Number,The method contains a magic number: 10,22,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t8,Magic Number,The method contains a magic number: 10,47,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t9,Magic Number,The method contains a magic number: 10,52,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t10,Magic Number,The method contains a magic number: 10,57,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t13,Magic Number,The method contains a magic number: 10,72,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t17,Magic Number,The method contains a magic number: 10,92,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t19,Magic Number,The method contains a magic number: 10,102,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t20,Magic Number,The method contains a magic number: 10,107,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t21,Magic Number,The method contains a magic number: 10,112,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t25,Magic Number,The method contains a magic number: 10,132,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t26,Magic Number,The method contains a magic number: 10,137,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t28,Magic Number,The method contains a magic number: 10,147,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t29,Magic Number,The method contains a magic number: 10,152,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t33,Magic Number,The method contains a magic number: 10,172,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t38,Magic Number,The method contains a magic number: 10,197,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t40,Magic Number,The method contains a magic number: 10,207,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t41,Magic Number,The method contains a magic number: 10,212,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t42,Magic Number,The method contains a magic number: 10,217,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t46,Magic Number,The method contains a magic number: 10,237,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t47,Magic Number,The method contains a magic number: 10,242,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t49,Magic Number,The method contains a magic number: 10,252,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t50,Magic Number,The method contains a magic number: 10,257,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t54,Magic Number,The method contains a magic number: 10,277,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t57,Magic Number,The method contains a magic number: 10,292,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t60,Magic Number,The method contains a magic number: 10,307,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t61,Magic Number,The method contains a magic number: 10,312,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t62,Magic Number,The method contains a magic number: 10,317,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t64,Magic Number,The method contains a magic number: 10,327,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t65,Magic Number,The method contains a magic number: 10,332,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t68,Magic Number,The method contains a magic number: 10,347,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t73,Magic Number,The method contains a magic number: 10,372,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t74,Magic Number,The method contains a magic number: 10,377,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t76,Magic Number,The method contains a magic number: 10,387,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t78,Magic Number,The method contains a magic number: 10,397,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t82,Magic Number,The method contains a magic number: 10,417,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t84,Magic Number,The method contains a magic number: 10,427,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t85,Magic Number,The method contains a magic number: 10,432,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t86,Magic Number,The method contains a magic number: 10,437,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t89,Magic Number,The method contains a magic number: 10,452,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t91,Magic Number,The method contains a magic number: 10,462,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t94,Magic Number,The method contains a magic number: 10,477,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t96,Magic Number,The method contains a magic number: 10,487,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t99,Magic Number,The method contains a magic number: 10,502,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t101,Magic Number,The method contains a magic number: 10,512,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t102,Magic Number,The method contains a magic number: 10,517,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t104,Magic Number,The method contains a magic number: 10,527,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t105,Magic Number,The method contains a magic number: 10,532,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t107,Magic Number,The method contains a magic number: 10,542,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t108,Magic Number,The method contains a magic number: 10,547,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t110,Magic Number,The method contains a magic number: 10,557,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t111,Magic Number,The method contains a magic number: 10,562,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t112,Magic Number,The method contains a magic number: 10,567,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t113,Magic Number,The method contains a magic number: 10,572,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t117,Magic Number,The method contains a magic number: 10,592,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t118,Magic Number,The method contains a magic number: 10,597,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t120,Magic Number,The method contains a magic number: 10,607,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t121,Magic Number,The method contains a magic number: 10,612,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t124,Magic Number,The method contains a magic number: 10,627,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t127,Magic Number,The method contains a magic number: 10,642,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t128,Magic Number,The method contains a magic number: 10,647,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t132,Magic Number,The method contains a magic number: 10,667,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t133,Magic Number,The method contains a magic number: 10,672,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t135,Magic Number,The method contains a magic number: 10,682,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t136,Magic Number,The method contains a magic number: 10,687,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t137,Magic Number,The method contains a magic number: 10,692,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t138,Magic Number,The method contains a magic number: 10,697,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t140,Magic Number,The method contains a magic number: 10,707,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t141,Magic Number,The method contains a magic number: 10,712,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t143,Magic Number,The method contains a magic number: 10,722,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t144,Magic Number,The method contains a magic number: 10,727,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t145,Magic Number,The method contains a magic number: 10,732,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t147,Magic Number,The method contains a magic number: 10,742,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t149,Magic Number,The method contains a magic number: 10,752,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t150,Magic Number,The method contains a magic number: 10,757,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t153,Magic Number,The method contains a magic number: 10,772,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t156,Magic Number,The method contains a magic number: 10,787,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t161,Magic Number,The method contains a magic number: 10,812,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t162,Magic Number,The method contains a magic number: 10,817,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t163,Magic Number,The method contains a magic number: 10,822,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t166,Magic Number,The method contains a magic number: 10,837,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t167,Magic Number,The method contains a magic number: 10,842,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t168,Magic Number,The method contains a magic number: 10,847,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t169,Magic Number,The method contains a magic number: 10,852,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t171,Magic Number,The method contains a magic number: 10,862,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t173,Magic Number,The method contains a magic number: 10,872,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t177,Magic Number,The method contains a magic number: 10,892,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t181,Magic Number,The method contains a magic number: 10,912,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t184,Magic Number,The method contains a magic number: 10,927,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t185,Magic Number,The method contains a magic number: 10,932,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t187,Magic Number,The method contains a magic number: 10,942,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
jitwatch,(default package),CodeCacheBuster,t188,Magic Number,The method contains a magic number: 10,947,/data/henrique/multiagent_refactoring/project/data/repositories/jitwatch/core/src/main/resources/examples/CodeCacheBuster.java
